ID,City,Group_size,Age,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age_Group_2,Occupation,Occupation_Group,Year,IncomeBand
442569,Hồ Chí Minh,2.0,24.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Housewife,None Working,2018,Refuse
443019,Hồ Chí Minh,2.0,23.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Lecturer / Teacher,White Collar,2018,From 9 millions to 11.99 millions VND
443099,Hải Phòng,2.0,28.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,25 - 29 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,Under 3 millions VND
443722,Hà Nội,2.0,18.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
443841,Hồ Chí Minh,2.0,31.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
444561,Hà Nội,2.0,26.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
445000,Đà Nẵng,2.0,19.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,16 - 19 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 3 millions to 4.49 millions VND
445913,Hải Phòng,2.0,16.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
446179,Hồ Chí Minh,2.0,43.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,40 - 44 y.o.,Officer - Staff level,White Collar,2018,From 9 millions to 11.99 millions VND
446601,Cần Thơ,2.0,35.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,35 - 39 y.o.,Housewife,None Working,2018,Under 3 millions VND
446873,Hải Phòng,2.0,20.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
446879,Hải Phòng,2.0,34.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
447139,Hà Nội,2.0,29.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 4.5 millions to 6.49 millions VND
447572,Đà Nẵng,2.0,45.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 12 millions to 14.99 millions VND
448393,Hồ Chí Minh,2.0,18.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
450873,Đà Nẵng,2.0,16.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
451147,Hà Nội,2.0,38.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
452471,Hồ Chí Minh,2.0,27.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
452530,Hồ Chí Minh,2.0,22.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Pupil / Student,None Working,2018,Refuse
453568,Hồ Chí Minh,2.0,31.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 9 millions to 11.99 millions VND
453884,Đà Nẵng,2.0,38.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2018,From 7.5 millions to 8.99 millions VND
454037,Hồ Chí Minh,2.0,58.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
454673,Hồ Chí Minh,2.0,51.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 20 millions to 24.99 millions VND
454958,Hồ Chí Minh,2.0,30.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
455770,Hà Nội,2.0,28.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 9 millions to 11.99 millions VND
456740,Đà Nẵng,2.0,28.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
457102,Đà Nẵng,2.0,24.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Officer - Staff level,White Collar,2018,From 4.5 millions to 6.49 millions VND
458206,Hà Nội,2.0,28.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
458399,Hồ Chí Minh,2.0,30.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
458507,Nha Trang,2.0,30.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 7.5 millions to 8.99 millions VND
459356,Hồ Chí Minh,2.0,40.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,40 - 44 y.o.,Officer - Staff level,White Collar,2018,From 4.5 millions to 6.49 millions VND
459970,Hà Nội,2.0,28.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
459974,Hà Nội,2.0,29.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
727622,Hải Phòng,2.0,31.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 12 millions to 14.99 millions VND
731486,Đà Nẵng,2.0,24.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,20 - 24 y.o.,Officer - Staff level,White Collar,2019,From 4.5 millions to 6.49 millions VND
732669,Hà Nội,2.0,37.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,35 - 39 y.o.,Officer - Middle Management,White Collar,2019,From 20 millions to 24.99 millions VND
734867,Hồ Chí Minh,2.0,34.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2019,From 12 millions to 14.99 millions VND
743936,Đà Nẵng,2.0,16.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,16 - 19 y.o.,Pupil / Student,None Working,2019,Under 3 millions VND
747293,Hà Nội,2.0,23.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2019,From 4.5 millions to 6.49 millions VND
747354,Hồ Chí Minh,2.0,28.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 12 millions to 14.99 millions VND
751422,Đà Nẵng,2.0,27.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
763558,Đà Nẵng,2.0,19.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,16 - 19 y.o.,Pupil / Student,None Working,2019,Under 3 millions VND
770975,Cần Thơ,2.0,27.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 12 millions to 14.99 millions VND
781598,Đà Nẵng,2.0,45.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,45+ y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 20 millions to 24.99 millions VND
789440,Hà Nội,2.0,29.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
789636,Đà Nẵng,2.0,28.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
789996,Hải Phòng,2.0,36.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,35 - 39 y.o.,Civil servant - Staff level,White Collar,2019,From 4.5 millions to 6.49 millions VND
790423,Hải Phòng,2.0,23.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Pupil / Student,None Working,2019,Under 3 millions VND
791665,Hà Nội,2.0,31.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2019,From 7.5 millions to 8.99 millions VND
792710,Hồ Chí Minh,2.0,32.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2019,From 12 millions to 14.99 millions VND
795108,Hà Nội,2.0,50.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,45+ y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 12 millions to 14.99 millions VND
795796,Hải Phòng,2.0,21.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,20 - 24 y.o.,Pupil / Student,None Working,2019,Under 3 millions VND
801277,Hà Nội,2.0,22.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,20 - 24 y.o.,Officer - Staff level,White Collar,2019,From 7.5 millions to 8.99 millions VND
807769,Hải Phòng,2.0,21.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,20 - 24 y.o.,Pupil / Student,None Working,2019,Under 3 millions VND
808025,Hải Phòng,2.0,26.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 6.5 millions to 7.49 millions VND
808033,Hải Phòng,2.0,22.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 4.5 millions to 6.49 millions VND
808168,Hải Phòng,2.0,28.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 4.5 millions to 6.49 millions VND
809963,Hà Nội,2.0,31.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,30 - 34 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2019,From 15 millions to 19.99 millions VND
812774,Hà Nội,2.0,21.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Pupil / Student,None Working,2019,From 3 millions to 4.49 millions VND
812886,Hồ Chí Minh,2.0,27.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2019,From 4.5 millions to 6.49 millions VND
813465,Hồ Chí Minh,2.0,23.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Housewife,None Working,2019,From 6.5 millions to 7.49 millions VND
821042,Đà Nẵng,2.0,30.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2019,From 7.5 millions to 8.99 millions VND
821882,Hà Nội,2.0,31.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
824307,Nha Trang,2.0,35.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 9 millions to 11.99 millions VND
825099,Hồ Chí Minh,2.0,26.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
826738,Hải Phòng,2.0,29.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2019,From 6.5 millions to 7.49 millions VND
827491,Hải Phòng,2.0,20.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Pupil / Student,None Working,2019,Under 3 millions VND
830522,Hà Nội,2.0,27.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 7.5 millions to 8.99 millions VND
830681,Hà Nội,2.0,23.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2019,Under 3 millions VND
833324,Hồ Chí Minh,2.0,34.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2019,From 9 millions to 11.99 millions VND
836639,Hồ Chí Minh,2.0,26.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 6.5 millions to 7.49 millions VND
836720,Cần Thơ,2.0,31.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,30 - 34 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 12 millions to 14.99 millions VND
836736,Hồ Chí Minh,2.0,56.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,45+ y.o.,Housewife,None Working,2019,From 7.5 millions to 8.99 millions VND
839918,Đà Nẵng,2.0,34.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Officer - Middle Management,White Collar,2019,From 7.5 millions to 8.99 millions VND
844629,Hồ Chí Minh,2.0,46.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,45+ y.o.,Officer - Staff level,White Collar,2019,From 15 millions to 19.99 millions VND
860675,Đà Nẵng,2.0,23.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
357091,Cần Thơ,3.0,20.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,20 - 24 y.o.,Pupil / Student,None Working,2018,From 15 millions to 19.99 millions VND
360089,Đà Nẵng,3.0,19.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
363114,Hà Nội,3.0,25.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 7.5 millions to 8.99 millions VND
364511,Hà Nội,3.0,38.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,35 - 39 y.o.,Lecturer / Teacher,White Collar,2018,From 6.5 millions to 7.49 millions VND
367182,Hải Phòng,3.0,18.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
368411,Hải Phòng,3.0,21.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Officer - Staff level,White Collar,2018,From 4.5 millions to 6.49 millions VND
370839,Hải Phòng,3.0,24.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
370903,Hải Phòng,3.0,16.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
380205,Đà Nẵng,3.0,23.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,Unemployed,None Working,2018,From 3 millions to 4.49 millions VND
380522,Đà Nẵng,3.0,21.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,20 - 24 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
390831,Đà Nẵng,3.0,16.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
391193,Hà Nội,3.0,16.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
392032,Hải Phòng,3.0,16.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
392428,Hồ Chí Minh,3.0,16.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
393002,Đà Nẵng,3.0,23.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
393077,Hải Phòng,3.0,24.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,20 - 24 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
394531,Hải Phòng,3.0,32.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
396188,Hải Phòng,3.0,26.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 4.5 millions to 6.49 millions VND
396275,Hải Phòng,3.0,39.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,35 - 39 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 4.5 millions to 6.49 millions VND
398461,Hải Phòng,3.0,27.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,25 - 29 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 15 millions to 19.99 millions VND
399830,Hà Nội,3.0,32.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 4.5 millions to 6.49 millions VND
400650,Hải Phòng,3.0,34.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,30 - 34 y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
407613,Hải Phòng,3.0,17.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
410112,Hải Phòng,3.0,17.0,Highlands Coffee,Highlands Coffee,Unknown,Highlands Coffee,Female,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
